site_code,site_name,latitude,longitude,start_date,end_date,duration_years,total_rows,missing_sea_level,pct_missing_sea_level,max_sea_level,min_sea_level,mean_sea_level,p95_sea_level,p99_sea_level,missing_total_precip,pct_missing_total_precip,max_total_precip_mm,mean_total_precip_mm,p95_total_precip_mm,p99_total_precip_mm,missing_ground_precip,pct_missing_ground_precip,max_ground_precip,mean_ground_precip,p95_ground_precip,p99_ground_precip,max_wind_speed,mean_wind_speed,p95_wind_speed,p99_wind_speed,sea_level_exceedances,precip_exceedances,joint_exceedances,CPR
755A,Virginia_Key_FL,25.732,-80.162,1994-01-28 16:00:00,2018-12-31 22:00:00,24.922655715263517,218479,1140,0.5217892795188553,4.875,2.704,3.474515121538243,3.882,4.025,0,0.0,168.9176287075042,1.3448201693710746,6.45803363393606,17.18624316155902,11404.0,5.2197236347658125,101.9,0.19205456960038636,0.3,5.1,31.97174197289672,4.779107384337193,8.397874063194422,10.154893566936304,10787,10924,851,1.5778179380858952
761A,Panama_City_Beach,30.213,-85.88,1993-01-01 00:00:00,2018-12-31 22:00:00,25.9958932238193,227903,53496,23.473144276292985,5.811,2.541,3.4713585635897637,3.808,3.944,0,0.0,137.4969363211562,1.8149069197982346,10.39958740661857,29.935254216192117,163830.0,71.88584617139749,57.9,0.141666536606683,0.2,3.8,24.68396585704473,4.222278323774263,7.702933180399521,9.673201099644812,8696,11396,1236,2.8424742634724236
S40_T,S40_T,26.42111111,-80.07194444,1985-09-01 00:00:00,2020-12-31 22:00:00,35.331964407939765,309743,8430,2.7216111421404197,2.5298,-0.6096,0.3018569311646029,0.7794399999999965,0.9482880000000005,0,0.0,130.649521946907,1.1586897843387556,5.90948008988331,16.391829222402638,12523.0,4.043029220999345,80.0,0.16697093062378038,0.3,4.3,31.174403566867042,3.852950034686014,7.027692770057787,8.622334702735522,15066,15488,1425,1.891572805379471
14207770,Willamette_River_Below_Falls_At_Oregon_City_Or,45.357621,-122.610925,1988-10-01 08:00:00,2021-05-02 05:00:00,32.580424366872,285622,0,0.0,11.8293,0.3901,2.797271728018149,5.6723,7.2969,0,0.0,97.3644107580185,1.8489562196978822,10.09326741099122,21.46797016254017,23221.0,8.129975982242264,26.2,0.11485245864154484,0.8,2.3,10.632944282228188,1.847921236536214,3.7692316330641082,5.113147313933043,14275,14282,2129,2.982649160235251
COCO1,Cocohatchee_River_COCO1_T,26.2725,-81.78,1994-06-28 13:00:00,2020-12-31 22:00:00,26.510609171800137,232402,5856,2.5197717747695805,2.3043,-0.3471,0.3597137645334723,0.7925,1.0389649999999964,0,0.0,179.3229162692,1.0840242920796443,5.6972446844809745,17.611708314869315,36268.0,15.60571767884958,107.7,0.15604280746836346,0.0,4.001000000003842,25.092257788283806,3.7647063758824935,6.879710016971578,8.654908801367307,11297,11621,1647,2.9155925403791825
8726607,Old_Port_Tampa,27.857778,-82.552778,1996-03-01 00:00:00,2021-08-31 22:00:00,25.50034223134839,223559,18203,8.142369575816675,10.551,7.704,9.08080818412921,9.509,9.657,0,0.0,133.1714093684013,1.1199959133513993,6.413435458267696,17.897437918966205,8171.0,3.6549635666647284,69.9,0.13823797054617715,0.0,3.6,22.262705577067447,3.257293099130857,6.0835229183800035,7.760847478890644,9106,11178,1297,2.848658463486665
1378570,Hackensack_River_At_Hackensack_Nj,40.879167,-74.04,2000-04-21 07:00:00,2021-04-06 13:00:00,20.958247775496236,183727,98827,53.79013427531065,1.777,-2.1671,0.10265673616018846,1.0372200000000011,1.2344,0,0.0,112.5822794692794,1.62478527477065,9.830251336097636,24.888175725834497,13922.0,7.577547121544466,66.8,0.13658372839433466,0.5,3.3,12.62651105902189,2.5938834127055346,4.878175227979652,6.232437809210879,4245,9187,500,2.3555459313315033
8418150,Portland,43.65806,-70.24417,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,5163,1.448364663605174,6.647,1.659,4.138281058216721,5.652,5.96,0,0.0,133.1803915181808,1.8033028773815272,11.0589906572329,27.51527354121197,14432.0,4.0485761815126615,78.0,0.12782811316838139,0.5,3.0,16.921338718420802,3.8874192106442638,7.270395806474884,9.184429513747247,17531,17824,1446,1.649607544399165
9063009,American_Falls_Ny,43.08106,-79.061361,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,1250,0.3513644183091782,170.934,169.652,170.42626109290106,170.593,170.678,0,0.0,88.9503359794616,1.5377834618431174,8.882384002134774,19.82706248755618,239835.0,67.41558821214541,58.7,0.11175369432630844,0.5,2.5,13.89956196024718,3.5479087635560305,6.764835249736305,8.43904284631,17465,17788,1464,1.676476999100839
253A,Newport_RI,41.505,-71.327,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,820,0.2461760158513337,3.068,-0.189,1.1320178948160409,1.811,2.015,0,0.0,110.1569831371307,1.845772916893471,11.603775620460409,27.52355193670712,16457.0,4.940632552274877,53.8,0.13557343085795137,0.5,3.6,22.359998497340538,5.034127881699861,9.121867074609904,11.390399997661984,16476,16655,1599,1.9409759628535312
8411250,Cutler_Naval_Base,44.6417,-67.2967,1981-01-01 00:00:00,2010-11-11 14:00:00,29.859000684462696,261759,13525,5.166966560844135,12.256,5.885,8.930673681653102,10.979,11.36,0,0.0,85.9576046466372,1.7962780388221373,11.27693150004335,25.5361855029718,261758.0,99.99961796920067,0.3,0.3,0.3,0.3,15.749152653036578,4.658708374523751,8.657807451523192,10.762094351345956,11861,13088,752,1.2680164018874704
14211820,Columbia_Slough_At_Portland_Or,45.639005,-122.763155,1995-10-01 08:00:00,2021-05-02 06:00:00,25.582477754962355,224279,4,0.001783492881634036,7.2397,0.0046,1.8092276762902693,3.8474899999999965,5.017,0,0.0,66.21212363234,1.8654317438638097,10.201856493949874,21.807686088331998,23221.0,10.353622051105988,26.2,0.12096111569795781,0.8,2.3,10.067279774188219,1.7446421564300656,3.4335126506506097,4.581811500997087,11214,11214,829,1.4785024143525656
9414750,Alameda,37.7717,-122.3,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,1446,0.4056430957918035,3.892,0.234,2.0725131239552,3.002,3.235,0,0.0,75.677789491408,0.7314958902212761,4.5052483677351995,15.936309099095014,7813.0,2.191763144828051,18.0,0.057275611057253775,0.0,1.8,15.58259652060494,3.383625816281062,6.593844208405058,8.395935130432719,17608,17824,2150,2.442010130912014
11304810,San_Joaquin_R_Bl_Garwood_Bridge_A_Stockton_Ca,37.93548,-121.330224,1995-08-01 23:00:00,2021-04-06 15:00:00,25.678302532511978,225113,5707,2.535171225118052,5.4986,0.4084,2.3361364584377817,4.1605,4.5659,0,0.0,56.255767,0.6412560072030492,3.9488615999999994,14.513041520000023,51777.0,23.00044866356008,26.4,0.049355586837125584,0.0,1.5,9.79497281839817,1.9756708776427927,4.107688346643903,5.518018391001885,10874,11256,1208,2.221744413851288
8656483,Beaufort,34.72,-76.67,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,2037,0.5726301349068246,2.764,-0.186,1.1146269275354126,1.713,1.89,0,0.0,228.1261682510376,2.0033486135036362,11.464900672405047,29.20359460267382,226415.0,63.64852822529636,73.7,0.1604197599604058,0.3,4.1,28.058261741853865,5.37829705993013,9.652312425540838,11.994891726469026,17644,17787,1484,1.6820967687396657
8770570,Sabine_Pass_North,29.7284,-93.8701,1985-01-28 18:00:00,2020-09-30 13:00:00,35.66872005475702,312692,7495,2.396927327849769,4.875,-0.091,1.3753515710299653,1.74,1.913,0,0.0,204.7391474246183,2.008364605759188,11.151331903820912,32.99049454927349,9518.0,3.0438898340859373,79.0,0.1554236181202874,0.3,4.1,32.2468592855006,5.274185843175119,9.110493403705403,10.906396888233994,15172,15635,2287,3.0146869104221494
OLD,Old_River_Near_Tracy,37.80481,-121.44956,1985-03-29 23:00:00,2021-01-01 07:00:00,35.75906913073238,313473,21667,6.9119190488495015,3.1364,-0.1433,1.3368752575341154,1.9324,2.4567,0,0.0,54.1959494348702,0.5681443499253073,3.4207123517375924,13.058805215693965,55085.0,17.57248630663566,26.4,0.044434726070870165,0.0,1.3,9.240438837066838,2.013553302085295,4.010194891270013,5.24009449940088,14527,15674,1636,2.25230738371837
765A,Grand_Isle_LA,29.263,-89.957,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,7138,2.1429321965205124,3.526,1.146,1.965316667535902,2.286,2.424,0,0.0,204.7697007656097,1.7680631122335815,9.720877132900766,27.72249996662135,329734.0,98.99097854966301,50.5,2.833858970544481,12.7,27.100000000000044,31.24102613271035,4.675565632472413,8.481419811968228,10.394579554247244,16266,16655,1963,2.4135872794467748
766A,Sabine_Pass_N_TX,29.73,-93.87,1985-01-28 18:00:00,2018-12-31 22:00:00,33.921971252566735,297365,6490,2.1825029845476096,5.452,-0.091,1.3659243420713363,1.722,1.892,0,0.0,204.7391474246183,2.0031206611234804,11.117016511855095,32.900796532630864,8528.0,2.8678560018832076,79.0,0.15694595913958395,0.3,4.3,32.2468592855006,5.26238708249665,9.100091583847853,10.879763424792431,14420,14869,2192,3.0400685636528504
252A,Portland_ME,43.657,-70.247,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,3033,0.9105510439964574,6.647,1.659,4.134140900800455,5.648,5.956,0,0.0,133.1803915181808,1.806891164896758,11.0697373747825,27.538016855613662,12918.0,3.8781728936189377,78.0,0.12826842652657747,0.5,3.0,16.921338718420802,3.8831581463998717,7.251112506086814,9.168371474842091,16467,16654,1343,1.6312145271944298
9014098,Fort_Gratiot_Mi,43.0069,-82.4225,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,3729,1.0481903326999404,178.102,175.16,176.43773910449795,177.181,177.37,0,0.0,82.8628761597087,1.3409991652502538,7.8336327903797995,18.062025308608998,341994.0,96.13161830018328,34.8,0.08224821973550357,0.2,2.0,14.366769706536108,3.7634371989297764,6.8837617364168935,8.452457624781735,17477,17787,1139,1.3034859854955134
G93_T,G93_T,25.73833333,-80.28666667,1991-10-25 14:00:00,2020-12-31 22:00:00,29.1854893908282,255849,11739,4.588253227489652,2.2062,-0.6949,0.3217424734750727,0.7026,0.8525910000000003,0,0.0,155.4850663562774,1.2041868761232093,6.044542789459215,16.559562741467694,12681.0,4.956439149654679,101.9,0.1912566620607975,0.3,5.1,30.784092277987796,4.0789539152747505,7.343521724185597,8.939144459095152,12202,12793,1507,2.4699806763843317
G54_T,G54_T_WestFortLauderdale,26.09472222,-80.22916667,1991-08-22 14:00:00,2020-12-31 22:00:00,29.360711841204655,257385,7624,2.962099578452513,1.8738,-0.2789,0.42677691112703753,0.7935,0.9563,0,0.0,138.8708378692627,1.3414809232206772,6.700140833845537,17.33380198468466,135885.0,52.79445189113585,74.9,0.1298,0.3,3.3,31.09772343700776,4.109229139357885,7.325188088205051,8.899202550098337,12466,12870,2106,3.3785934104400335
8737048,Mobile_State_Docks,30.70461,-88.03961,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,19330,5.422600996995548,2.525,-0.887,0.7991288938927184,1.172,1.343,0,0.0,295.2237725257873,1.8176243754727632,10.140679776668499,30.738511681555202,9795.0,2.7477691032370095,95.0,0.1918286815354971,0.3,5.1,22.489350112539856,2.787986024507865,5.231481336056565,6.57030271318308,7219,17824,1359,3.76496935730641
8637624,Gloucester_Point,37.2467,-76.5,1981-01-01 00:00:00,2003-09-18 18:00:00,22.71047227926078,199099,2598,1.3048784775413236,2.648,-0.332,0.888198986264701,1.387,1.568,0,0.0,108.2176217407209,1.6306989610150209,10.22526174773465,24.463957258711826,197492.0,99.1928638516517,29.5,1.5570006222775357,5.739999999999964,12.182000000000016,17.7825478085286,4.134047375285865,7.435752684760664,9.157255599272359,9739,9955,1239,2.5443962973539054
8531680,Sandy_Hook,40.466944,-74.009444,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,10838,3.040359524337183,4.432,-0.243,1.5977694332973604,2.451,2.688,0,0.0,98.6207492596804,1.6645729451447957,10.520698130079552,24.8149335384368,15422.0,4.326298632988378,73.2,0.12751921278174108,0.5,3.3,19.413055920728805,3.9613476398444756,7.316527799705131,9.150633284821556,17217,17824,2069,2.40337778271528
8770777,Manchester,29.726222,-95.265778,1998-01-01 00:00:00,2021-08-31 22:00:00,23.66324435318275,207455,7314,3.5255838615603388,5.359,0.702,2.0331289442642286,2.451,2.684,0,0.0,161.6645693778196,1.4439113419002703,8.026195936440557,25.800596117924137,77945.0,37.572003567038635,84.3,0.129909659485754,0.3,3.0,21.500492261350363,3.322139548795916,6.290177966786281,7.810069736997027,4727,10373,1144,4.840162591156913
8778490,Port_Mansfield,26.557639,-97.425722,1996-01-01 00:00:00,2021-07-31 22:00:00,25.579739904175224,224255,11480,5.119172370738668,1.551,0.261,0.870955922702811,1.131,1.257,0,0.0,137.9232704639434,0.8762843969108894,4.378068447033385,14.96233612292818,84850.0,37.83639160776794,89.7,0.07373695348086512,0.0,1.5,17.962580797838143,4.912709981530827,8.323668690257572,9.746430906739514,4211,11213,465,2.2084523038201813
555A,Monterey_CA,36.605,-121.888,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,889,0.266890826941263,3.453,0.296,1.9012821020691981,2.677,2.904,0,0.0,61.3912680189514,0.7778529041284604,4.436767352234446,16.429642329988976,333086.0,99.9972980681187,2.3,1.0444444444444443,2.1799999999999997,2.276,18.09791610420838,3.237285221662219,6.970374657898148,9.455263144838147,16579,16655,1683,2.030248793432802
8639348,Money_Point,36.778306,-76.301694,1997-12-18 18:00:00,2021-08-31 22:00:00,23.701574264202602,207773,4277,2.058496532273202,9.178,5.803,7.1645502024609815,7.741,7.958,0,0.0,145.3857898711135,1.5928618086004767,9.352030152979257,23.77431511878964,12090.0,5.818850379982,102.4,0.1318740002963978,0.3,3.3,18.822428424381098,3.3188918073532583,6.107200287669758,7.741156473740035,10132,10389,1337,2.6390741357406897
S80_T,S80_T_SaintLucieEstuary,27.11166667,-80.285,1998-05-17 09:00:00,2020-12-31 22:00:00,22.625598904859686,198350,98982,49.902697252331734,4.1148,-0.381,0.2642074983898237,0.6599,0.8588,0,0.0,117.1865910291671,1.0960016788933742,5.277688056185023,15.667557805723751,11719.0,5.908243004789513,80.0,0.16239156410242672,0.3,4.3,23.545731480755556,3.6931329545278024,6.7222440996061055,8.201061487510058,4962,9918,537,2.164340701369123
8419870,Seavey_Island,43.079722,-70.741111,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,21378,5.997121785502888,4.108,-0.249,2.037490843025377,3.379,3.642,0,0.0,116.0834548154525,1.737775829703495,10.82787155064575,26.125475764274533,228907.0,64.21476080803207,38.6,0.10552663760935685,0.5,2.5,18.04606727610775,4.0113845501559116,7.473150255469886,9.40070162278681,3423,17824,281,1.6417931968031234
9414523,Redwood_City,37.506699,-122.209999,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,12244,3.4347815109784525,5.322,1.244,3.4051041876868675,4.526,4.78,0,0.0,74.3782294213701,0.7235153456589494,4.60855811829215,15.826355814920117,7813.0,2.191763144828051,18.0,0.057275611057253775,0.0,1.8,10.184992399809385,2.0868444434545013,4.300461289661363,5.656630577990098,10786,17824,1131,2.097110042283351
8779770,Port_Isabel,26.061167,-97.215528,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,7577,2.130004188605307,2.452,0.521,1.474230678890741,1.799,1.941,0,0.0,231.9266498088836,1.0928830340960773,5.596601173226596,17.206788062935598,9375.0,2.6354479699319984,82.5,0.07508690580680925,0.0,1.5,22.635697534831372,5.944982272208323,9.710483477720679,11.372332567738074,17079,17787,2212,2.5902209329384647
S28_T,Miami_North_S28_T,25.8725,-80.18055556,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,13470,3.84155784154073,1.561,-0.4724,0.27189483879004306,0.7008,0.8509,0,0.0,170.5556303262696,1.4393365689542148,6.83719143271438,17.46881306020886,12681.0,3.616540088238901,101.9,0.18393380242515342,0.3,4.8,32.074804821996864,4.671143257671074,8.15846909625103,9.842050127686562,16858,17532,1599,1.8970167751421079
567A,Los_Angeles_CA,33.72,-118.272,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,0,0.0,3.557,0.415,2.039479472823068,2.868,3.124,0,0.0,78.702688217163,0.41010648352998796,1.0348111390495267,11.749255249867417,6115.0,1.8358126060132995,37.8,0.03467949110037311,0.0,0.8,13.664816483892281,2.6108995933945827,5.46753831665327,7.323602082167368,16641,16655,1124,1.3508600783483358
9440910,Toke_Point,46.7075,-123.966944,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,5891,1.656045225692736,5.614,0.253,2.827882765515884,4.106,4.478359999999986,0,0.0,93.9585933929265,2.226374239815285,12.570913583038703,25.453332543346487,204949.0,57.61412543888994,22.1,0.1931793763015825,1.3,3.3,14.291077250730218,3.0060487247728727,5.863861002755183,8.065520017682214,16492,17787,3475,4.21401044286678
9044036,Fort_Wayne_Mi,42.2983,-83.0933,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,1006,0.2827780838552266,175.868,173.794,174.91399153025034,175.486,175.663,0,0.0,60.0143522023017,1.2924698730181574,7.8006476163351754,18.529414026551173,23818.0,6.695038172230405,64.5,0.09887689869794962,0.3,2.3,13.585611807105591,3.5976115245473537,6.597130926401039,8.206451024087817,17687,17788,1135,1.283414076539619
S37A,S37A,26.20611111,-80.13111111,1985-06-01 00:00:00,2020-12-31 22:00:00,35.58384668035592,311951,9321,2.9879692644037044,1.5295,-0.6228,0.310831196841027,0.7975,0.9592,0,0.0,128.3674861808776,1.2253353403438418,6.10008400445845,16.6746377944946,190451.0,61.051575407676204,74.9,0.12979999999999997,0.3,3.3,32.30660245753721,4.0918235047689855,7.311934608569185,8.911683712906576,15130,15598,1538,2.032988273531772
8728690,Apalachicola,29.724444,-84.980556,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,7468,2.0993627135415642,4.104,0.747,1.6178645471862065,1.954,2.105,0,0.0,172.6671880705907,1.7493773904771601,9.800452347582201,27.5667667388006,133843.0,37.6252013482249,97.3,0.1738800454291432,0.3,4.6,20.30472542697776,3.5498553211902126,6.41603092915454,8.024796005143319,17126,17787,3449,4.027646807567518
9439040,Astoria,46.207306,-123.768306,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,3421,0.9596853600994191,4.435,-0.051,2.0571315054524857,3.313,3.643,0,0.0,101.0950216349897,2.165851176652169,11.871197819658551,25.516260546322545,22936.0,6.434183986916187,36.6,0.20893729293777266,1.3,3.8,11.522834086308718,2.276762259704978,4.372433924987339,5.919632830733987,17591,17824,3049,3.4664578731504103
S123,BiscayneBay_S123_T,25.61055556,-80.3075,1981-01-01 00:00:00,2020-12-31 22:00:00,39.997262149212865,350639,22042,6.286237412267318,2.3029,-0.4267,0.25997703083107876,0.6605,0.8245,0,0.0,154.1350509544372,1.2050141799036478,5.838274508704425,15.889171957964654,12681.0,3.616540088238901,101.9,0.18393380242515342,0.3,4.8,31.458990394724395,4.158184282257171,7.441843793744592,9.04347726199344,16427,17532,1421,1.7300735951913915
S20G,BiscayneBay_S20G_T,25.48944444,-80.34638889,1984-12-06 15:00:00,2020-12-31 22:00:00,36.068446269678304,316184,6520,2.062090428358171,2.4323,-0.5761,0.2641610503642658,0.6278849999999977,0.7945,0,0.0,134.4690348526001,1.1085211630357312,5.679763853549912,14.824493785799183,12681.0,4.010639374541406,101.9,0.1851751053531596,0.3,4.8,32.033285661863125,3.7628603268653675,6.912531777560818,8.44769341628034,15484,15810,1197,1.5460338810902066
9410840,Santa_Monica,34.0083,-118.5,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,11619,3.2594516805013596,3.249,0.003,1.615991364590238,2.44,2.693,0,0.0,99.551563514467,0.5184239528651897,1.2805998324835999,15.218417346414789,6929.0,1.9437766326012493,37.8,0.034612721790228354,0.0,0.8,10.043017222218603,1.8945675340543644,3.6586311477940767,4.690329595809647,16315,17824,986,1.2086731309811163
8447180,Sandwich,41.7717,-70.5067,1981-01-01 00:00:00,2001-08-31 22:00:00,20.66255989048597,181151,4479,2.472522922865455,3.555,-0.355,1.636339008142117,3.008,3.3495,0,0.0,87.5188112258911,1.603996806904274,10.16788333649285,24.2547586560224,,,,,,,18.568985016673196,4.446085818901195,8.198110302398433,10.389490490031656,68,9058,2,0.5882060706817502
558A,Neah_Bay_WA,48.368,-124.617,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,3164,0.9498791636019753,4.197,-0.578,1.90882499067987,3.039,3.383,0,0.0,99.9135673046112,3.113905753694145,16.859924793158076,32.612491250038126,20623.0,6.191326798661042,27.2,0.3024987838910366,1.8,4.8,19.905414084153467,3.903672331294387,8.480736765006089,10.955044995675694,16427,16655,2856,3.47714997259511
762A,Pensacola_FL,30.403,-87.213,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,12958,3.890181479758027,4.633,1.935,2.7873334384966446,3.106,3.238,0,0.0,169.305750727652,1.913521731807203,10.34559965130482,31.98461584746828,238159.0,71.4988216574851,100.1,0.19607525069520518,0.3,5.1,28.513403213451173,3.5959019405413826,6.53976042640731,8.155665315536389,15992,16655,2628,3.286593987477077
261B,Charleston_SC,32.782,-79.925,1981-01-01 00:00:00,2018-12-31 22:00:00,37.9958932238193,333095,3993,1.198757111334604,4.331,-0.347,1.7558161573007758,2.662,2.88,0,0.0,137.489083409207,1.7027522649142426,9.68963503837578,25.33082997798448,9716.0,2.916885573184827,77.5,0.15230240677347634,0.3,3.8,22.259862240713606,3.7971003229617923,6.797940080118802,8.471985075669199,16403,16655,1290,1.5728593994336546
8722670,Lake_Worth_Pier,26.612778,-80.034167,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,11477,3.2196167430169633,10.729,8.748,9.655519880565425,10.18,10.347,0,0.0,149.7099995613098,1.2613080744556215,6.4986065029586,16.778385937140726,13024.0,3.653593139413865,80.0,0.17004224814891378,0.3,4.6,29.033150916913897,3.8396729412248622,7.005667873118044,8.575725782079452,7884,17824,515,1.306410446139125
8579542,Lower_Marlboro,38.655,-76.68333,1981-01-01 00:00:00,2010-12-15 00:00:00,29.95208761122519,262561,5370,2.045239011125034,4.047,1.807,2.9788988591206254,3.381,3.525,0,0.0,152.9564037459749,1.4679229179343383,9.1137886047363,23.022856116267494,11691.0,4.452679567795674,49.0,0.11433770478734007,0.3,2.8,11.063469718573733,2.6367351327592954,4.888246415867894,6.185042022356411,2325,13128,440,3.7849606521069634
8725110,Naples,26.131667,-81.8075,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,12151,3.4086924322034613,2.746,-0.178,1.1906345986291822,1.614,1.753,0,0.0,168.88568103303209,1.062355923733517,5.661538243259649,16.253950744863765,48913.0,13.72145279700172,107.7,0.15612079672777163,0.0,3.8,24.587573314479886,3.398451833352422,6.246124173639063,7.867021511934231,17171,17824,1487,1.731946255805606
8770613,Morgans_Point,29.681694,-94.985,1993-03-17 07:00:00,2021-08-31 22:00:00,28.45722108145106,249472,3427,1.3737012570549,4.334,0.561,1.8548245248001054,2.241,2.425,0,0.0,161.1012101172946,1.5319895666449448,8.531508222222248,26.965000107884393,119962.0,48.0863583889174,84.3,0.12990965948575398,0.3,3.0,22.096642805789347,3.325054739548176,6.299063567945718,7.7854037771301146,12087,12474,2013,3.3307445184668647
8518668,Horns_Hook,40.7767,-73.9417,1981-01-01 00:00:00,2005-10-14 10:00:00,24.78302532511978,217259,6650,3.060862841125109,3.894,0.54,2.2379118019275075,3.061,3.2968400000000004,0,0.0,121.1604102986712,1.5719305826846985,9.740700249329839,24.520463146613917,4751.0,2.186790880930134,50.8,0.13405707079262896,0.5,3.6,12.358857248008364,2.9991432209623174,5.582605141164064,7.104254557020674,1533,10863,212,2.7658059257746017
8594900,Washington,38.873,-77.0217,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,14001,3.927668730415658,4.512,0.145,1.8957473231144524,2.487,2.676,0,0.0,151.3156517880816,1.4487451874067843,8.92105698585505,22.776070535179283,18643.0,5.2298784473351265,49.0,0.11278372426205051,0.3,2.8,10.500835846202463,2.354181502892264,4.515239298990594,5.79239630788941,16981,17824,2082,2.4520904964858286
8413320,Bar_Harbor,44.392194,-68.204278,1981-01-01 00:00:00,2021-07-31 22:00:00,40.577686516084874,355727,21809,6.130825042799675,5.634,0.173,2.8159536503310023,4.546,4.88,0,0.0,96.8414723872115,1.7677680889490077,10.866141656038044,25.822150707142498,342596.0,96.30868615539444,253.5,1.3515040743279265,4.6,9.9,17.91631457023248,4.93595872555758,9.1123365435042,11.286868672498528,16110,17787,1157,1.4363224321796475
9432780,Charleston,43.345,-124.322,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,6262,1.7566646375160953,4.533,0.226,2.3957697460659206,3.472,3.773,0,0.0,98.7557053564955,1.9638641390472553,11.43514364957805,23.818132132197302,311690.0,87.43768777824845,253.2,0.7135079609655881,2.8,5.8,16.7199982156351,3.927169823222446,7.492760860717037,9.93932133569662,17451,17824,2791,3.198589806909462
1049320,Kennebec_River_At_Calumet_Bridge_At_Augusta_Maine,44.318611,-69.771667,1998-06-03 02:00:00,2021-04-06 12:00:00,22.84188911704312,200243,3263,1.6295201330383584,11.8567,-1.2101,1.003251637729719,2.5391099999999747,3.5723,0,0.0,128.158827,1.5539659782711501,9.427565000000001,23.83301,65807.0,32.86357076152475,38.6,0.139283376476539,0.8,3.0,9.573624242130823,2.13889070655032,4.032737323872556,5.109102705823061,9849,10012,860,1.7463963540228526
8635750,Lewisetta,37.995278,-76.464722,1981-01-01 00:00:00,2021-08-31 22:00:00,40.662559890485966,356471,9184,2.5763666609626026,3.175,0.658,1.7411269296000136,2.114,2.274,0,0.0,140.1048227685351,1.572687410018867,9.548854499399749,23.930452014536613,349738.0,98.11120680223637,35.8,0.4211644140799049,2.2,7.9,15.090329007457658,3.262235927681243,5.9728801716716,7.434836382382954,17261,17824,2596,3.0078610267727175
IST,Sacramento_River_at_I_Street_Bridge,38.58867,-121.50497,1984-01-01 09:00:00,2021-01-01 07:00:00,36.99931553730322,324359,15048,4.63930398108269,9.3513,0.0,2.1006547080446545,6.2575,7.617,0,0.0,83.2402646537957,0.815263420032488,5.0701975821425,17.365995943541144,43946.0,13.548568098927424,15.2,0.04601141887145033,0.0,1.5,12.16934280713106,2.202398826793119,4.539549424497792,6.310778746085415,15446,16217,2375,3.0754099814736673
RGP,San_Joaquin_R_at_Rindge_Pump,37.99728,-121.41945,1982-10-01 08:00:00,2021-04-21 13:00:00,38.554414784394254,337974,10967,3.2449241657642305,3.1547,-0.445,1.3320333732917033,2.0056,2.2189,0,0.0,59.3854427334008,0.6684683478261281,4.026084095173031,14.994882628294059,55762.0,16.49890228242409,26.4,0.04545200062364464,0.0,1.3,10.064454564637717,2.132940127676803,4.318424491626603,5.65776922780857,16158,16899,2056,2.544824236661547
9099004,Point_Iroquois_Mi,46.4845,-84.630889,1981-01-01 00:00:00,2021-08-02 03:00:00,40.58316221765914,355756,404,0.11356097999752639,184.336,182.524,183.38904362997815,183.776,183.882,0,0.0,69.05406713485709,1.4687695054482675,8.028779501117326,18.454525955689803,29518.0,8.297259919720258,62.2,0.10615286999062036,0.5,2.3,15.599046734041027,4.129748800334989,7.755866759141056,9.554967081680658,17710,17788,1740,1.964969436757941
